period_date,store_id,region,store_tier,anomaly_profile,beginning_inv_cost,beginning_inv_retail,purchases_cost,purchases_retail,net_sales,promo_markdowns,shrinkage,ending_inv_retail,cost_to_retail_ratio,ending_inv_cost,cogs,gross_margin,gross_margin_pct,markdown_pct_sales,shrink_pct_sales,imu_pct,gmroi_monthly
2025-07-01,STORE_116,West,Regional Mall Tier 2,Normal,318309.16,793760.07,120890.2,289926.56,262809.02,54673.84,5736.73,760467.04,0.405283,308204.08,130995.28,131813.74,0.5016,0.208,0.0218,0.583,0.4208
2025-08-01,STORE_116,West,Regional Mall Tier 2,Normal,308204.08,760467.04,120840.06,306732.1,281883.02,41811.33,7071.14,736433.65,0.402028,296067.09,132977.05,148905.97,0.5283,0.1483,0.0251,0.606,0.4928
2025-09-01,STORE_116,West,Regional Mall Tier 2,Normal,296067.09,736433.65,127334.82,315965.91,276573.69,42858.12,4581.44,728386.31,0.40232,293044.74,130357.17,146216.52,0.5287,0.155,0.0166,0.597,0.4964
2025-10-01,STORE_116,West,Regional Mall Tier 2,Normal,293044.74,728386.31,276873.66,712196.07,262741.57,46483.92,4755.86,1126601.03,0.395617,445702.14,124216.26,138525.31,0.5272,0.1769,0.0181,0.6112,0.375
2025-11-01,STORE_116,West,Regional Mall Tier 2,Normal,445702.14,1126601.03,186931.3,452938.2,379854.05,46315.21,6948.61,1146421.36,0.400518,459162.06,173471.38,206382.67,0.5433,0.1219,0.0183,0.5873,0.4562
2025-12-01,STORE_116,West,Regional Mall Tier 2,Normal,459162.06,1146421.36,100292.86,228941.18,381568.64,62032.95,7438.48,924322.47,0.406769,375985.78,183469.14,198099.5,0.5192,0.1626,0.0195,0.5619,0.4744
2026-01-01,STORE_116,West,Regional Mall Tier 2,Normal,375985.78,924322.47,60121.1,138479.33,230798.88,44967.79,3691.56,783343.57,0.410337,321434.83,114672.05,116126.83,0.5032,0.1948,0.016,0.5658,0.333
2026-02-01,STORE_116,West,Regional Mall Tier 2,Normal,321434.83,783343.57,152364.16,358394.04,210089.96,37969.23,4391.67,889286.75,0.414981,369036.77,104762.22,105327.74,0.5013,0.1807,0.0209,0.5749,0.3051
2026-03-01,STORE_116,West,Regional Mall Tier 2,Normal,369036.77,889286.75,123510.97,318740.73,309582.23,50910.46,7601.9,839932.89,0.407729,342464.93,150082.81,159499.42,0.5152,0.1644,0.0246,0.6125,0.4483
2026-04-01,STORE_116,West,Regional Mall Tier 2,Normal,342464.93,839932.89,100777.8,230458.1,301347.95,46197.41,5227.03,717618.6,0.414094,297161.72,146081.01,155266.94,0.5152,0.1533,0.0173,0.5627,0.4855
2026-05-01,STORE_116,West,Regional Mall Tier 2,Normal,297161.72,717618.6,134632.23,339583.2,280486.35,43340.1,3783.69,729591.66,0.408431,297987.82,133806.13,146680.22,0.5229,0.1545,0.0135,0.6035,0.4929
2026-06-01,STORE_116,West,Regional Mall Tier 2,Normal,297987.82,729591.66,131060.57,301823.5,258815.66,34261.08,3878.77,734459.65,0.41598,305520.75,123527.64,135288.02,0.5227,0.1324,0.015,0.5658,0.4483
2026-07-01,STORE_116,West,Regional Mall Tier 2,Normal,305520.75,734459.65,164118.33,409160.4,273314.44,50521.39,7137.13,812647.09,0.41066,333721.7,135917.38,137397.06,0.5027,0.1848,0.0261,0.5989,0.4299
2026-08-01,STORE_116,West,Regional Mall Tier 2,Normal,333721.7,812647.09,98892.51,222266.24,284663.08,45309.03,7602.14,697339.08,0.41802,291501.51,141112.7,143550.38,0.5043,0.1592,0.0267,0.5551,0.4592
2026-09-01,STORE_116,West,Regional Mall Tier 2,Normal,291501.51,697339.08,145754.66,369903.66,278530.13,44709.84,7090.8,736911.97,0.409706,301917.54,135338.63,143191.5,0.5141,0.1605,0.0255,0.606,0.4826
2026-10-01,STORE_116,West,Regional Mall Tier 2,Normal,301917.54,736911.97,280703.81,650051.14,281392.93,46498.9,4973.79,1054097.49,0.42007,442794.55,139826.8,141566.13,0.5031,0.1652,0.0177,0.5682,0.3802
2024-11-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,450628.54,1113548.7,245635.93,595830.29,420163.38,59278.6,6498.3,1223438.71,0.40732,498331.21,197933.26,222230.12,0.5289,0.1411,0.0155,0.5877,0.4684
2024-12-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,498331.21,1223438.71,110224.97,282094.23,470157.05,79998.06,6207.12,949170.71,0.404213,383667.26,224888.92,245268.13,0.5217,0.1702,0.0132,0.6093,0.5562
2025-01-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,383667.26,949170.71,61338.76,147616.57,246027.61,49500.11,5627.09,795632.47,0.405736,322816.69,122189.33,123838.28,0.5034,0.2012,0.0229,0.5845,0.3506
2025-02-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,322816.69,795632.47,195726.74,447750.57,244520.68,45759.95,3891.85,949210.56,0.417042,395861.04,122682.39,121838.29,0.4983,0.1871,0.0159,0.5629,0.3391
2025-03-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,395861.04,949210.56,142259.16,346219.64,353296.75,60906.38,8159.77,873067.3,0.415399,362671.14,175449.06,177847.69,0.5034,0.1724,0.0231,0.5891,0.4689
2025-04-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,362671.14,873067.3,158373.33,354925.1,368415.02,53816.68,9863.58,795897.12,0.424306,337703.88,183340.59,185074.43,0.5024,0.1461,0.0268,0.5538,0.5285
2025-05-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,337703.88,795897.12,144980.84,363857.31,302317.02,49684.13,5878.07,801875.21,0.416196,333736.95,148947.77,153369.25,0.5073,0.1643,0.0194,0.6015,0.4568
2025-06-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,333736.95,801875.21,167643.43,414433.68,307156.14,45387.83,7747.27,856017.65,0.412215,352863.04,148517.34,158638.8,0.5165,0.1478,0.0252,0.5955,0.4621
2025-07-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,352863.04,856017.65,166480.84,384637.7,342764.17,62636.63,8428.93,826825.62,0.418604,346112.9,173230.98,169533.19,0.4946,0.1827,0.0246,0.5672,0.4851
2025-08-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,346112.9,826825.62,145672.48,344067.44,321291.48,43038.02,4185.57,802377.99,0.420009,337005.81,154779.57,166511.91,0.5183,0.134,0.013,0.5766,0.4875
2025-09-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,337005.81,802377.99,161246.73,384119.86,300754.86,41880.18,7256.79,836606.02,0.419935,351320.55,146931.99,153822.87,0.5115,0.1393,0.0241,0.5802,0.4469
2025-10-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,351320.55,836606.02,245952.5,584265.22,307254.31,44510.59,6269.38,1062836.96,0.420357,446770.86,150502.19,156752.12,0.5102,0.1449,0.0204,0.579,0.3928
2025-11-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,446770.86,1062836.96,247172.54,591380.53,429762.48,65932.45,11556.91,1146965.65,0.419499,481151.51,212791.89,216970.59,0.5049,0.1534,0.0269,0.582,0.4676
2025-12-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,481151.51,1146965.65,112871.11,250863.33,418105.55,55611.24,6854.06,917258.13,0.424961,389798.81,204223.81,213881.74,0.5115,0.133,0.0164,0.5501,0.4911
2026-01-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,389798.81,917258.13,62004.82,138309.77,230516.29,49095.45,3979.91,771976.25,0.428019,330420.88,121382.75,109133.54,0.4734,0.213,0.0173,0.5517,0.3031
2026-02-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,330420.88,771976.25,197499.61,484923.76,242897.99,45570.46,3484.31,964947.25,0.420018,405295.11,122625.38,120272.61,0.4952,0.1876,0.0143,0.5927,0.327
2026-03-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,405295.11,964947.25,166650.69,393858.4,357561.67,63814.05,5457.9,931972.03,0.420918,392283.83,179661.97,177899.7,0.4975,0.1785,0.0153,0.5769,0.4461
2026-04-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,392283.83,931972.03,157418.16,352980.9,369344.7,66417.09,6672.58,842518.56,0.427799,360428.87,189273.12,180071.58,0.4875,0.1798,0.0181,0.554,0.4785
2026-05-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,360428.87,842518.56,139760.77,334305.78,310601.87,50399.44,4468.61,811354.42,0.425033,344852.72,155336.92,155264.95,0.4999,0.1623,0.0144,0.5819,0.4403
2026-06-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,344852.72,811354.42,199572.07,444010.32,310885.26,53243.32,3902.09,887334.07,0.433679,384817.77,159607.02,151278.24,0.4866,0.1713,0.0126,0.5505,0.4146
2026-07-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,384817.77,887334.07,144535.26,340534.01,312427.47,57361.51,6697.4,851381.7,0.431116,367043.89,162309.14,150118.33,0.4805,0.1836,0.0214,0.5756,0.3993
2026-08-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,367043.89,851381.7,143141.12,343284.99,313227.72,41489.59,6580.97,833368.41,0.427052,355891.79,154293.22,158934.5,0.5074,0.1325,0.021,0.583,0.4397
2026-09-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,355891.79,833368.41,120027.07,305444.5,292442.12,39385.41,3561.65,803423.73,0.417908,335757.09,140161.77,152280.35,0.5207,0.1347,0.0122,0.607,0.4403
2026-10-01,STORE_117,NorthEast,Regional Mall Tier 2,Normal,335757.09,803423.73,294194.02,756809.31,301972.95,43815.26,5191.06,1209253.77,0.403754,488241.65,141709.46,160263.49,0.5307,0.1451,0.0172,0.6113,0.389
2024-11-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,434438.07,980007.71,193215.1,419957.85,306275.81,129292.93,5323.72,959073.1,0.448335,429985.77,197667.4,108608.41,0.3546,0.4221,0.0174,0.5399,0.2513
2024-12-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,429985.77,959073.1,91834.38,204858.36,341430.6,162649.09,4647.62,655204.15,0.448325,293744.73,228075.42,113355.18,0.332,0.4764,0.0136,0.5517,0.3133
2025-01-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,293744.73,655204.15,77700.32,167143.21,176461.88,75677.7,2635.12,567572.66,0.451689,256366.18,115078.87,61383.01,0.3479,0.4289,0.0149,0.5351,0.2232
2025-02-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,256366.18,567572.66,241135.75,554340.14,185115.74,84846.57,4158.16,847792.33,0.443441,375945.72,121556.21,63559.53,0.3434,0.4583,0.0225,0.565,0.201
2025-03-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,375945.72,847792.33,147351.67,315142.39,270149.98,100479.9,5862.26,786442.58,0.44998,353883.45,169413.94,100736.04,0.3729,0.3719,0.0217,0.5324,0.2761
2025-04-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,353883.45,786442.58,138505.21,309134.57,268345.43,116260.36,6615.75,704355.61,0.449433,316560.74,175827.92,92517.51,0.3448,0.4332,0.0247,0.552,0.276
2025-05-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,316560.74,704355.61,135716.86,310684.93,218305.33,95751.7,3353.47,697630.04,0.445576,310847.13,141430.47,76874.86,0.3521,0.4386,0.0154,0.5632,0.2451
2025-06-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,310847.13,697630.04,168466.05,361849.04,209340.39,94094.53,2795.05,753249.11,0.452405,340773.34,138539.84,70800.55,0.3382,0.4495,0.0134,0.5344,0.2173
2025-07-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,340773.34,753249.11,154880.39,337536.11,232159.43,91738.33,6089.27,760798.19,0.454401,345707.34,149946.39,82213.04,0.3541,0.3952,0.0262,0.5411,0.2395
2025-08-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,345707.34,760798.19,115653.41,262665.57,248976.53,92367.1,4287.03,677833.1,0.450784,305556.09,155804.66,93171.87,0.3742,0.371,0.0172,0.5597,0.2861
2025-09-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,305556.09,677833.1,152975.7,343069.21,219015.0,87101.96,3123.29,711662.06,0.449144,319638.5,138893.29,80121.71,0.3658,0.3977,0.0143,0.5541,0.2563
2025-10-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,319638.5,711662.06,271331.14,614210.34,226219.41,83188.77,3633.59,1012830.63,0.445721,451440.24,139529.4,86690.01,0.3832,0.3677,0.0161,0.5582,0.2249
2025-11-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,451440.24,1012830.63,225695.45,513631.74,323481.09,123607.69,7171.14,1072202.45,0.443598,475626.89,201508.8,121972.29,0.3771,0.3821,0.0222,0.5606,0.2631
2025-12-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,475626.89,1072202.45,91380.05,196053.2,326755.34,142825.77,8723.92,789950.62,0.447076,353168.14,213838.8,112916.54,0.3456,0.4371,0.0267,0.5339,0.2725
2026-01-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,353168.14,789950.62,50899.73,110321.3,183868.83,79753.61,3664.24,632985.24,0.448829,284101.94,119965.93,63902.9,0.3475,0.4338,0.0199,0.5386,0.2006
2026-02-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,284101.94,632985.24,207455.48,458811.17,186453.24,77010.43,2966.77,825365.97,0.450228,371602.95,119954.47,66498.77,0.3567,0.413,0.0159,0.5478,0.2028
2026-03-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,371602.95,825365.97,171532.32,392190.9,255357.36,114347.81,4896.56,842955.14,0.446086,376030.62,167104.65,88252.71,0.3456,0.4478,0.0192,0.5626,0.2361
2026-04-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,376030.62,842955.14,115520.0,251508.78,256059.87,120045.19,4455.4,713903.46,0.449125,320631.57,170919.05,85140.82,0.3325,0.4688,0.0174,0.5407,0.2444
2026-05-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,320631.57,713903.46,154462.0,334485.66,237015.92,104077.89,5805.63,701489.68,0.453165,317890.78,157202.79,79813.13,0.3367,0.4391,0.0245,0.5382,0.25
2026-06-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,317890.78,701489.68,183578.91,425525.69,232694.86,109434.17,6049.41,778836.93,0.444954,346546.4,154923.29,77771.57,0.3342,0.4703,0.026,0.5686,0.2341
2026-07-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,346546.4,778836.93,110292.27,255381.93,240092.71,88840.89,4380.35,700904.91,0.441723,309606.1,147232.57,92860.14,0.3868,0.37,0.0182,0.5681,0.283
2026-08-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,309606.1,700904.91,147669.1,332481.04,227671.27,102748.19,5066.85,697899.64,0.442502,308821.89,148453.31,79217.96,0.3479,0.4513,0.0223,0.5559,0.2562
2026-09-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,308821.89,697899.64,154261.06,341324.77,223930.89,88724.82,3601.48,722967.22,0.445604,322157.36,140925.59,83005.3,0.3707,0.3962,0.0161,0.5481,0.2631
2026-10-01,STORE_118,Central,Regional Mall Tier 2,Discount-Addicted,322157.36,722967.22,245967.23,538569.26,222673.31,98154.26,3636.2,937072.71,0.450343,422004.48,146120.11,76553.2,0.3438,0.4408,0.0163,0.5433,0.2057
2024-11-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,542678.87,1297755.82,290978.47,692600.89,453401.85,69145.74,6375.75,1461433.37,0.418848,612118.74,221538.6,231863.25,0.5114,0.1525,0.0141,0.5799,0.4016
2024-12-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,612118.74,1461433.37,136767.82,306638.66,511064.44,62644.98,12031.43,1182331.18,0.423561,500789.51,248097.05,262967.39,0.5145,0.1226,0.0235,0.554,0.4726
2025-01-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,500789.51,1182331.18,64755.71,165147.04,275245.07,54553.64,4064.92,1013614.59,0.419706,425420.52,140124.7,135120.37,0.4909,0.1982,0.0148,0.6079,0.2918
2025-02-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,425420.52,1013614.59,135674.1,332450.62,260462.31,58005.74,6702.98,1020894.18,0.416841,425550.14,135544.48,124917.83,0.4796,0.2227,0.0257,0.5919,0.2936
2025-03-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,425550.14,1020894.18,181497.5,470349.23,408673.99,53605.08,7073.32,1021891.02,0.407075,415986.1,191061.54,217612.45,0.5325,0.1312,0.0173,0.6141,0.5172
2025-04-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,415986.1,1021891.02,154874.11,385590.18,381723.92,67894.19,5451.45,952411.64,0.40559,386288.58,184571.63,197152.29,0.5165,0.1779,0.0143,0.5983,0.4915
2025-05-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,386288.58,952411.64,157989.74,394730.91,320629.95,39949.95,6946.82,979615.83,0.404024,395788.6,148489.72,172140.23,0.5369,0.1246,0.0217,0.5998,0.4402
2025-06-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,395788.6,979615.83,137075.23,330705.29,341726.47,41831.04,8841.18,917922.43,0.406667,373288.39,159575.44,182151.03,0.533,0.1224,0.0259,0.5855,0.4737
2025-07-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,373288.39,917922.43,175546.29,439845.23,366622.59,76804.06,5418.84,908922.17,0.404218,367403.07,181431.61,185190.98,0.5051,0.2095,0.0148,0.6009,0.5
2025-08-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,367403.07,908922.17,164598.55,410464.62,366828.27,50365.2,5546.62,896646.7,0.403219,361544.85,170456.77,196371.5,0.5353,0.1373,0.0151,0.599,0.5388
2025-09-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,361544.85,896646.7,177097.81,446433.8,345240.68,52925.61,4662.68,940251.53,0.40105,377088.03,161554.63,183686.05,0.5321,0.1533,0.0135,0.6033,0.4974
2025-10-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,377088.03,940251.53,313570.55,703672.5,343149.35,54548.24,9214.18,1237012.26,0.420128,519703.54,170955.04,172194.31,0.5018,0.159,0.0269,0.5544,0.384
2025-11-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,519703.54,1237012.26,311376.73,708077.57,447283.76,63112.7,10386.08,1424307.29,0.427271,608565.05,222515.22,224768.54,0.5025,0.1411,0.0232,0.5603,0.3984
2025-12-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,608565.05,1424307.29,118559.71,301548.92,502581.54,60701.6,8287.28,1154285.79,0.421312,486315.01,240809.75,261771.79,0.5209,0.1208,0.0165,0.6068,0.4782
2026-01-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,486315.01,1154285.79,70318.18,173782.43,289637.38,54550.39,7219.31,976661.14,0.41913,409347.95,147285.24,142352.14,0.4915,0.1883,0.0249,0.5954,0.3179
2026-02-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,409347.95,976661.14,166500.41,377790.32,264910.74,49466.09,5375.8,1034698.83,0.425152,439904.75,135943.61,128967.13,0.4868,0.1867,0.0203,0.5593,0.3037
2026-03-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,439904.75,1034698.83,215412.99,558558.46,413164.38,58385.19,7087.13,1114620.59,0.411307,458451.16,196866.58,216297.8,0.5235,0.1413,0.0172,0.6143,0.4815
2026-04-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,458451.16,1114620.59,132211.5,317114.9,381208.4,58467.12,6682.05,985377.92,0.41255,406517.79,184144.87,197063.53,0.5169,0.1534,0.0175,0.5831,0.4557
2026-05-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,406517.79,985377.92,155911.05,352023.5,361227.98,49219.2,7160.84,919793.4,0.420539,386808.57,175620.27,185607.71,0.5138,0.1363,0.0198,0.5571,0.4679
2026-06-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,386808.57,919793.4,170070.45,408230.28,339786.74,41650.55,4508.65,942077.74,0.419329,395040.64,161838.38,177948.36,0.5237,0.1226,0.0133,0.5834,0.4552
2026-07-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,395040.64,942077.74,165074.98,431205.23,337938.12,64656.6,8183.03,962505.22,0.407866,392573.29,167542.33,170395.79,0.5042,0.1913,0.0242,0.6172,0.4327
2026-08-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,392573.29,962505.22,168683.17,408765.5,355992.26,57882.77,8282.48,949113.21,0.409297,388468.82,172787.64,183204.62,0.5146,0.1626,0.0233,0.5873,0.4691
2026-09-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,388468.82,949113.21,140399.39,321538.25,338838.58,54172.97,4248.28,873391.63,0.416218,363521.46,165346.75,173491.83,0.512,0.1599,0.0125,0.5634,0.4614
2026-10-01,STORE_119,SouthEast,Regional Mall Tier 2,Normal,363521.46,873391.63,322787.04,807840.36,342448.48,49745.19,4603.45,1284434.87,0.408218,524328.93,161979.57,180468.91,0.527,0.1453,0.0134,0.6004,0.4065
2024-11-01,STORE_120,West,Regional Mall Tier 2,Normal,539055.96,1284498.36,216127.62,562796.66,465429.03,76971.56,9286.09,1295608.34,0.408805,529651.27,225532.31,239896.72,0.5154,0.1654,0.02,0.616,0.4489
2024-12-01,STORE_120,West,Regional Mall Tier 2,Normal,529651.27,1295608.34,123887.54,276402.1,460670.17,82904.29,10825.3,1017610.68,0.415734,423055.76,230483.05,230187.12,0.4997,0.18,0.0235,0.5518,0.4832
2025-01-01,STORE_120,West,Regional Mall Tier 2,Normal,423055.76,1017610.68,63328.82,147424.65,245707.75,57987.84,6631.78,854707.96,0.417485,356827.61,129556.97,116150.78,0.4727,0.236,0.027,0.5704,0.2979
2025-02-01,STORE_120,West,Regional Mall Tier 2,Normal,356827.61,854707.96,188300.79,448743.89,238594.02,44404.06,3189.74,1017264.03,0.418219,425439.2,119689.2,118904.82,0.4984,0.1861,0.0134,0.5804,0.304
2025-03-01,STORE_120,West,Regional Mall Tier 2,Normal,425439.2,1017264.03,217704.18,525161.79,364867.7,57013.66,9322.37,1111222.09,0.416969,463344.9,179798.48,185069.22,0.5072,0.1563,0.0256,0.5855,0.4165
2025-04-01,STORE_120,West,Regional Mall Tier 2,Normal,463344.9,1111222.09,96308.3,226391.74,377319.57,51503.46,4686.02,904104.78,0.418397,378274.45,181378.75,195940.82,0.5193,0.1365,0.0124,0.5746,0.4656
2025-05-01,STORE_120,West,Regional Mall Tier 2,Normal,378274.45,904104.78,174868.91,398363.78,317442.9,43661.19,6454.35,934910.12,0.424688,397045.53,156097.83,161345.07,0.5083,0.1375,0.0203,0.561,0.4162
2025-06-01,STORE_120,West,Regional Mall Tier 2,Normal,397045.53,934910.12,178238.82,421856.76,305425.7,48963.79,7552.69,994824.7,0.424011,421816.81,153467.54,151958.16,0.4975,0.1603,0.0247,0.5775,0.3711
2025-07-01,STORE_120,West,Regional Mall Tier 2,Normal,421816.81,994824.7,131176.46,319352.15,304179.59,55459.04,5251.08,949287.14,0.420791,399451.11,153542.16,150637.43,0.4952,0.1823,0.0173,0.5892,0.3668
2025-08-01,STORE_120,West,Regional Mall Tier 2,Normal,399451.11,949287.14,148404.5,363514.03,338859.66,54223.55,5790.78,913927.18,0.417318,381398.3,166457.31,172402.35,0.5088,0.16,0.0171,0.5918,0.4416
2025-09-01,STORE_120,West,Regional Mall Tier 2,Normal,381398.3,913927.18,129974.64,335409.27,307327.64,49677.27,6871.41,885460.13,0.409316,362432.67,148940.27,158387.37,0.5154,0.1616,0.0224,0.6125,0.4259
2025-10-01,STORE_120,West,Regional Mall Tier 2,Normal,362432.67,885460.13,268909.5,696797.14,309744.34,40201.93,6230.81,1226080.19,0.399014,489222.67,142119.5,167624.84,0.5412,0.1298,0.0201,0.6141,0.3936
2025-11-01,STORE_120,West,Regional Mall Tier 2,Normal,489222.67,1226080.19,316824.07,726973.25,457547.55,62777.64,11832.37,1420895.88,0.412711,586419.43,219627.31,237920.24,0.52,0.1372,0.0259,0.5642,0.4424
